0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,118,118,0,0,79,0,0,0,118,118,118,118,118,118,0,0,0,0,0,0
0,0,0,0,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,118,118,0,0,79,0,0,0,118,118,118,118,118,118,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,118,118,118,118,118,118,118,118,0,0,118,118,118,118,118,118
0,0,0,0,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,118,0,0,0,0,0
0,0,0,0,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,118,0,0,0,0,1
0,0,0,0,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,118,0,0,0,0,0
0,0,0,0,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,118,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,118,118,118,118,118,118,118,118,0,0,118,118,118,118,118,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,118,118,0,0,79,0,0,0,118,118,118,118,118,118,0,0,0,0,0,0
0,0,0,0,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,118,118,0,0,79,0,0,0,118,118,118,118,118,118,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
